timestamp,latitude,longitude,speed_kmh,event
2026-06-19T23:18:10.000Z,-40.234822,-73.234733,16,
2026-06-19T23:18:18.000Z,-40.234873,-73.234448,6,
2026-06-19T23:18:36.000Z,-40.23507,-73.23372,10,
2026-06-19T23:18:44.000Z,-40.235262,-73.233397,16,
2026-06-19T23:18:54.000Z,-40.23555,-73.23316,6,
2026-06-19T23:18:59.000Z,-40.235643,-73.233113,8,
2026-06-19T23:19:13.000Z,-40.235982,-73.23268,7,
2026-06-19T23:19:43.000Z,-40.236202,-73.231877,7,
2026-06-19T23:19:52.000Z,-40.236315,-73.231442,8,
2026-06-19T23:20:04.000Z,-40.236257,-73.230942,6,
2026-06-19T23:20:14.000Z,-40.236225,-73.230623,7,
2026-06-19T23:20:45.000Z,-40.235895,-73.229928,8,
2026-06-19T23:20:54.000Z,-40.235713,-73.22965,9,
2026-06-19T23:21:02.000Z,-40.235485,-73.229352,12,
2026-06-19T23:21:20.000Z,-40.23514,-73.228128,13,
2026-06-19T23:21:29.000Z,-40.235177,-73.227742,11,
2026-06-19T23:21:44.000Z,-40.235573,-73.227357,8,
2026-06-19T23:21:53.000Z,-40.235717,-73.22696,13,
2026-06-19T23:22:11.000Z,-40.235575,-73.226165,13,
2026-06-19T23:22:19.000Z,-40.235505,-73.22576,13,
2026-06-19T23:22:27.000Z,-40.235243,-73.22563,17,
2026-06-19T23:22:35.000Z,-40.234945,-73.22573,11,
2026-06-19T23:22:47.000Z,-40.234608,-73.225767,11,
2026-06-19T23:23:01.000Z,-40.234265,-73.225708,9,
2026-06-19T23:23:11.000Z,-40.233978,-73.225683,9,
2026-06-19T23:23:19.000Z,-40.23377,-73.225575,12,
2026-06-19T23:23:28.000Z,-40.233505,-73.22555,10,
2026-06-19T23:23:36.000Z,-40.233183,-73.225645,20,
2026-06-19T23:23:45.000Z,-40.23262,-73.225832,27,
2026-06-19T23:24:00.000Z,-40.2315,-73.225905,29,
2026-06-19T23:24:10.000Z,-40.230817,-73.225938,19,
2026-06-19T23:24:28.000Z,-40.229767,-73.22602,25,
2026-06-19T23:24:47.000Z,-40.22867,-73.226557,21,
2026-06-19T23:25:00.000Z,-40.228065,-73.227258,21,
2026-06-19T23:25:05.000Z,-40.227835,-73.227348,19,
2026-06-19T23:25:14.000Z,-40.227648,-73.226952,19,
2026-06-19T23:25:31.000Z,-40.227477,-73.225518,26,
2026-06-19T23:25:41.000Z,-40.227373,-73.224722,15,
2026-06-19T23:25:49.000Z,-40.227212,-73.22453,6,
2026-06-19T23:26:10.000Z,-40.22648,-73.224942,22,
2026-06-19T23:26:28.000Z,-40.22546,-73.225607,29,
2026-06-19T23:26:43.000Z,-40.224443,-73.226295,25,
2026-06-19T23:26:51.000Z,-40.22405,-73.226417,17,
2026-06-19T23:27:03.000Z,-40.223608,-73.225807,18,
2026-06-19T23:27:11.000Z,-40.223505,-73.225518,8,
2026-06-19T23:27:23.000Z,-40.2236,-73.225103,15,
2026-06-19T23:27:31.000Z,-40.223647,-73.22459,25,
2026-06-19T23:27:48.000Z,-40.224132,-73.223277,21,
2026-06-19T23:28:05.000Z,-40.223445,-73.221948,26,
2026-06-19T23:28:14.000Z,-40.223215,-73.221272,21,
2026-06-19T23:28:24.000Z,-40.223103,-73.22063,23,
2026-06-19T23:28:35.000Z,-40.222648,-73.219882,27,
2026-06-19T23:28:44.000Z,-40.222787,-73.219145,23,
2026-06-19T23:29:00.000Z,-40.223547,-73.218577,22,
2026-06-19T23:29:17.000Z,-40.2245,-73.218395,18,
2026-06-19T23:29:31.000Z,-40.2253,-73.218277,22,
2026-06-19T23:29:51.000Z,-40.226182,-73.216988,32,
2026-06-19T23:30:00.000Z,-40.226615,-73.216302,26,
2026-06-19T23:30:08.000Z,-40.226958,-73.215723,31,
2026-06-19T23:30:22.000Z,-40.227492,-73.214493,28,
2026-06-19T23:30:30.000Z,-40.227725,-73.21378,30,
2026-06-19T23:30:45.000Z,-40.227445,-73.212413,29,
2026-06-19T23:30:53.000Z,-40.227267,-73.211622,31,
2026-06-19T23:31:10.000Z,-40.22734,-73.209947,33,
2026-06-19T23:31:22.000Z,-40.227507,-73.208445,35,
2026-06-19T23:31:33.000Z,-40.22786,-73.207047,46,
2026-06-19T23:31:43.000Z,-40.228202,-73.205677,39,
2026-06-19T23:31:51.000Z,-40.228438,-73.204687,38,
2026-06-19T23:32:02.000Z,-40.229122,-73.203688,30,
2026-06-19T23:32:18.000Z,-40.228802,-73.201642,38,
2026-06-19T23:32:29.000Z,-40.228555,-73.200573,29,
2026-06-19T23:32:37.000Z,-40.228752,-73.199888,31,
2026-06-19T23:32:45.000Z,-40.229428,-73.19968,30,
2026-06-19T23:32:57.000Z,-40.230432,-73.199357,30,
2026-06-19T23:33:07.000Z,-40.231003,-73.198965,18,
2026-06-19T23:33:21.000Z,-40.231503,-73.198192,23,
2026-06-19T23:33:29.000Z,-40.232158,-73.197845,41,
2026-06-19T23:33:44.000Z,-40.233332,-73.196925,42,
2026-06-19T23:33:55.000Z,-40.234505,-73.196227,42,
2026-06-19T23:34:09.000Z,-40.23582,-73.195023,43,
2026-06-19T23:34:18.000Z,-40.236682,-73.194303,42,
2026-06-19T23:34:30.000Z,-40.238032,-73.193927,46,
2026-06-19T23:34:39.000Z,-40.23895,-73.193397,36,
2026-06-19T23:34:49.000Z,-40.239943,-73.193085,45,
2026-06-19T23:35:02.000Z,-40.241638,-73.192047,51,
2026-06-19T23:35:11.000Z,-40.242528,-73.191395,44,
2026-06-19T23:35:20.000Z,-40.243413,-73.190493,51,
2026-06-19T23:35:29.000Z,-40.244297,-73.189513,50,
2026-06-19T23:35:38.000Z,-40.24516,-73.188567,52,
2026-06-19T23:35:52.000Z,-40.24646,-73.187158,47,
2026-06-19T23:36:04.000Z,-40.247033,-73.185238,53,
2026-06-19T23:36:13.000Z,-40.247372,-73.18377,51,
2026-06-19T23:36:22.000Z,-40.247707,-73.182308,51,
2026-06-19T23:36:31.000Z,-40.24801,-73.180817,53,
2026-06-19T23:36:40.000Z,-40.248372,-73.1793,53,
2026-06-19T23:36:49.000Z,-40.24871,-73.177795,53,
2026-06-19T23:36:57.000Z,-40.24905,-73.17645,54,
2026-06-19T23:37:10.000Z,-40.249803,-73.17444,55,
2026-06-19T23:37:18.000Z,-40.25034,-73.173295,45,
2026-06-19T23:37:28.000Z,-40.250952,-73.171973,49,
2026-06-19T23:37:38.000Z,-40.251563,-73.170638,42,
2026-06-19T23:37:48.000Z,-40.252162,-73.16932,47,
2026-06-19T23:37:57.000Z,-40.25279,-73.16802,50,
2026-06-19T23:38:07.000Z,-40.253317,-73.166907,30,
2026-06-19T23:38:15.000Z,-40.25366,-73.166108,40,
2026-06-19T23:38:32.000Z,-40.253955,-73.163573,49,
2026-06-19T23:38:41.000Z,-40.253985,-73.1619,50,
2026-06-19T23:38:50.000Z,-40.254078,-73.160702,29,
2026-06-19T23:38:58.000Z,-40.254198,-73.160057,24,
2026-06-19T23:39:14.000Z,-40.254512,-73.159043,18,
2026-06-19T23:39:24.000Z,-40.254708,-73.158283,34,
2026-06-19T23:39:38.000Z,-40.255385,-73.156258,53,
2026-06-19T23:39:46.000Z,-40.255653,-73.155243,32,
2026-06-19T23:39:59.000Z,-40.255908,-73.154085,34,
2026-06-19T23:40:13.000Z,-40.256392,-73.152263,34,
2026-06-19T23:40:22.000Z,-40.256753,-73.151437,23,
2026-06-19T23:40:33.000Z,-40.257212,-73.150643,38,
2026-06-19T23:40:44.000Z,-40.258203,-73.149487,53,
2026-06-19T23:40:56.000Z,-40.258797,-73.147592,51,
2026-06-19T23:41:04.000Z,-40.259263,-73.146372,54,
2026-06-19T23:41:13.000Z,-40.259818,-73.144973,53,
2026-06-19T23:41:26.000Z,-40.260085,-73.143098,46,
2026-06-19T23:41:35.000Z,-40.260195,-73.141628,49,
2026-06-19T23:41:45.000Z,-40.260288,-73.140115,44,
2026-06-19T23:41:55.000Z,-40.2604,-73.13858,36,
2026-06-19T23:42:04.000Z,-40.26049,-73.137672,26,
2026-06-19T23:42:13.000Z,-40.26059,-73.136695,38,
2026-06-19T23:42:21.000Z,-40.26085,-73.135755,36,
2026-06-19T23:42:34.000Z,-40.261537,-73.134652,31,
2026-06-19T23:42:49.000Z,-40.262532,-73.132978,42,
2026-06-19T23:43:06.000Z,-40.263372,-73.130723,47,
2026-06-19T23:43:15.000Z,-40.263787,-73.129402,49,
2026-06-19T23:43:24.000Z,-40.264173,-73.128062,48,
2026-06-19T23:43:34.000Z,-40.264575,-73.126652,44,
2026-06-19T23:43:44.000Z,-40.264978,-73.125323,38,
2026-06-19T23:44:01.000Z,-40.266262,-73.123732,44,
2026-06-19T23:44:09.000Z,-40.266942,-73.122862,49,
2026-06-19T23:44:22.000Z,-40.267702,-73.120868,52,
2026-06-19T23:44:31.000Z,-40.268217,-73.119308,50,
2026-06-19T23:44:41.000Z,-40.268712,-73.118023,48,
2026-06-19T23:44:50.000Z,-40.269242,-73.116655,51,
2026-06-19T23:44:59.000Z,-40.269753,-73.11525,53,
2026-06-19T23:45:08.000Z,-40.27039,-73.113945,52,
2026-06-19T23:45:24.000Z,-40.271882,-73.112077,52,
2026-06-19T23:45:33.000Z,-40.272777,-73.110997,54,
2026-06-19T23:45:41.000Z,-40.273542,-73.109972,51,
2026-06-19T23:45:51.000Z,-40.274357,-73.108837,47,
2026-06-19T23:46:03.000Z,-40.27569,-73.108035,45,
2026-06-19T23:46:13.000Z,-40.276812,-73.107558,48,
2026-06-19T23:46:23.000Z,-40.277967,-73.107155,43,
2026-06-19T23:46:31.000Z,-40.27889,-73.107095,43,
2026-06-19T23:46:41.000Z,-40.279947,-73.107412,43,
2026-06-19T23:46:50.000Z,-40.281047,-73.107577,46,
2026-06-19T23:46:59.000Z,-40.282137,-73.107575,46,
2026-06-19T23:47:13.000Z,-40.283763,-73.107012,48,
2026-06-19T23:47:23.000Z,-40.284858,-73.106152,50,
2026-06-19T23:47:32.000Z,-40.285757,-73.105275,49,
2026-06-19T23:47:45.000Z,-40.286655,-73.103515,49,
2026-06-19T23:47:54.000Z,-40.287218,-73.102218,51,
2026-06-19T23:48:03.000Z,-40.287813,-73.100902,51,
2026-06-19T23:48:12.000Z,-40.28839,-73.099538,55,
2026-06-19T23:48:20.000Z,-40.288932,-73.098293,52,
2026-06-19T23:48:29.000Z,-40.289523,-73.097033,49,
2026-06-19T23:48:45.000Z,-40.290947,-73.09531,46,
2026-06-19T23:48:55.000Z,-40.291807,-73.094332,44,
2026-06-19T23:49:05.000Z,-40.292563,-73.093168,46,
2026-06-19T23:49:15.000Z,-40.293297,-73.09196,41,
2026-06-19T23:49:26.000Z,-40.293933,-73.0908,37,
2026-06-19T23:49:39.000Z,-40.294598,-73.089653,31,
2026-06-19T23:49:51.000Z,-40.29531,-73.088513,34,
2026-06-19T23:50:06.000Z,-40.295895,-73.086905,28,
2026-06-19T23:50:15.000Z,-40.296072,-73.086328,18,
2026-06-19T23:50:27.000Z,-40.296243,-73.085568,21,
2026-06-19T23:50:35.000Z,-40.296328,-73.085123,8,
2026-06-19T23:50:43.000Z,-40.296457,-73.085045,12,
2026-06-19T23:50:58.000Z,-40.297193,-73.085375,29,
2026-06-19T23:51:12.000Z,-40.298257,-73.085742,34,
2026-06-19T23:51:25.000Z,-40.299247,-73.086165,24,
2026-06-19T23:51:45.000Z,-40.299967,-73.086423,21,
2026-06-19T23:51:56.000Z,-40.30053,-73.086668,8,
2026-06-19T23:52:37.000Z,-40.300937,-73.085508,0,
2026-06-19T23:52:46.000Z,-40.300972,-73.08548,6,
2026-06-19T23:52:54.000Z,-40.301197,-73.085577,18,
2026-06-19T23:53:15.000Z,-40.302663,-73.086205,30,
2026-06-19T23:53:23.000Z,-40.303247,-73.086267,24,
2026-06-19T23:53:44.000Z,-40.304127,-73.084527,35,
2026-06-19T23:53:57.000Z,-40.304712,-73.08333,30,
2026-06-19T23:54:11.000Z,-40.305487,-73.082418,23,
2026-06-19T23:54:30.000Z,-40.305068,-73.080577,36,
2026-06-19T23:54:38.000Z,-40.304747,-73.079712,37,
2026-06-19T23:54:48.000Z,-40.304258,-73.07881,27,
2026-06-19T23:55:01.000Z,-40.303465,-73.078417,24,
2026-06-19T23:55:15.000Z,-40.302543,-73.077522,31,
2026-06-19T23:55:24.000Z,-40.302118,-73.076912,20,
2026-06-19T23:55:41.000Z,-40.301632,-73.076252,19,
2026-06-19T23:55:52.000Z,-40.30175,-73.075845,21,
2026-06-19T23:56:00.000Z,-40.302033,-73.075253,32,
2026-06-19T23:56:16.000Z,-40.30289,-73.073493,34,
2026-06-19T23:56:26.000Z,-40.303292,-73.07265,23,
2026-06-19T23:56:38.000Z,-40.30378,-73.072033,22,
2026-06-19T23:56:56.000Z,-40.304712,-73.071308,24,
2026-06-19T23:57:07.000Z,-40.305272,-73.070782,24,
2026-06-19T23:57:18.000Z,-40.3058,-73.070107,23,
2026-06-19T23:57:28.000Z,-40.306145,-73.069363,24,
2026-06-19T23:57:44.000Z,-40.306558,-73.068008,27,
2026-06-19T23:57:52.000Z,-40.306652,-73.067132,35,
2026-06-19T23:58:03.000Z,-40.306618,-73.065662,42,
2026-06-19T23:58:13.000Z,-40.306548,-73.064218,44,
2026-06-19T23:58:23.000Z,-40.306492,-73.06272,46,
2026-06-19T23:58:33.000Z,-40.30643,-73.061232,44,
2026-06-19T23:58:43.000Z,-40.306403,-73.059728,43,
2026-06-19T23:58:53.000Z,-40.306295,-73.058233,45,
2026-06-19T23:59:03.000Z,-40.306227,-73.056725,43,
2026-06-19T23:59:13.000Z,-40.30613,-73.055173,54,
2026-06-19T23:59:21.000Z,-40.305995,-73.053693,57,
2026-06-19T23:59:30.000Z,-40.306008,-73.052078,55,
2026-06-19T23:59:38.000Z,-40.306453,-73.050712,55,
2026-06-19T23:59:46.000Z,-40.306948,-73.049243,63,
2026-06-20T00:00:00.000Z,-40.307895,-73.046385,69,
2026-06-20T00:00:14.000Z,-40.308883,-73.043467,69,
2026-06-20T00:00:27.000Z,-40.30979,-73.040683,72,
2026-06-20T00:00:40.000Z,-40.310722,-73.037858,71,
2026-06-20T00:00:53.000Z,-40.311695,-73.034853,70,
2026-06-20T00:01:06.000Z,-40.312458,-73.031893,70,
2026-06-20T00:01:20.000Z,-40.313208,-73.028968,72,
2026-06-20T00:01:32.000Z,-40.313917,-73.026217,74,
2026-06-20T00:01:45.000Z,-40.314647,-73.023322,69,
2026-06-20T00:02:00.000Z,-40.315395,-73.02043,54,
2026-06-20T00:02:09.000Z,-40.315763,-73.018943,54,
2026-06-20T00:02:17.000Z,-40.316133,-73.017525,59,
2026-06-20T00:02:25.000Z,-40.31651,-73.015982,64,
2026-06-20T00:02:39.000Z,-40.317152,-73.013308,51,
2026-06-20T00:02:55.000Z,-40.317513,-73.011475,36,
2026-06-20T00:03:07.000Z,-40.317808,-73.010015,37,
2026-06-20T00:03:18.000Z,-40.318155,-73.008565,41,
2026-06-20T00:03:29.000Z,-40.318445,-73.007177,40,
2026-06-20T00:03:39.000Z,-40.31874,-73.005755,47,
2026-06-20T00:03:48.000Z,-40.319043,-73.004392,51,
2026-06-20T00:03:57.000Z,-40.319308,-73.002978,50,
2026-06-20T00:04:11.000Z,-40.319308,-73.000593,51,
2026-06-20T00:04:20.000Z,-40.319288,-72.999097,48,
2026-06-20T00:04:30.000Z,-40.319255,-72.997533,47,
2026-06-20T00:04:39.000Z,-40.319228,-72.99599,52,
2026-06-20T00:04:48.000Z,-40.319202,-72.994542,45,
2026-06-20T00:04:58.000Z,-40.319168,-72.993067,45,
2026-06-20T00:05:08.000Z,-40.319187,-72.99154,46,
2026-06-20T00:05:23.000Z,-40.319693,-72.989305,44,
2026-06-20T00:05:33.000Z,-40.320083,-72.987828,48,
2026-06-20T00:05:43.000Z,-40.320485,-72.98639,40,
2026-06-20T00:05:52.000Z,-40.320768,-72.985358,29,
2026-06-20T00:06:00.000Z,-40.321305,-72.985098,33,
2026-06-20T00:06:08.000Z,-40.321535,-72.985717,28,
2026-06-20T00:06:16.000Z,-40.321168,-72.986125,28,
2026-06-20T00:06:24.000Z,-40.320378,-72.985822,42,
2026-06-20T00:06:33.000Z,-40.319352,-72.985323,45,
2026-06-20T00:06:46.000Z,-40.318138,-72.984677,47,
2026-06-20T00:06:55.000Z,-40.317028,-72.984198,53,
2026-06-20T00:07:03.000Z,-40.315968,-72.983678,56,
2026-06-20T00:07:11.000Z,-40.314808,-72.98309,63,
2026-06-20T00:07:25.000Z,-40.312583,-72.981923,70,
2026-06-20T00:07:39.000Z,-40.310327,-72.980768,66,
2026-06-20T00:07:53.000Z,-40.308125,-72.979663,68,
2026-06-20T00:08:06.000Z,-40.305922,-72.978523,74,
2026-06-20T00:08:19.000Z,-40.303763,-72.977393,66,
2026-06-20T00:08:34.000Z,-40.30155,-72.976262,62,
2026-06-20T00:08:48.000Z,-40.299417,-72.975173,67,
2026-06-20T00:09:02.000Z,-40.297122,-72.974008,72,
2026-06-20T00:09:14.000Z,-40.295053,-72.972938,75,
2026-06-20T00:09:26.000Z,-40.292907,-72.971835,76,
2026-06-20T00:09:40.000Z,-40.290372,-72.97054,78,
2026-06-20T00:09:53.000Z,-40.287927,-72.969278,82,
2026-06-20T00:10:05.000Z,-40.285592,-72.968072,85,
2026-06-20T00:10:16.000Z,-40.283363,-72.966913,87,
2026-06-20T00:10:26.000Z,-40.281317,-72.965825,87,
2026-06-20T00:10:37.000Z,-40.279107,-72.96473,82,
2026-06-20T00:10:49.000Z,-40.276948,-72.963628,73,
2026-06-20T00:11:01.000Z,-40.274882,-72.962575,72,
2026-06-20T00:11:13.000Z,-40.272792,-72.961492,75,
2026-06-20T00:11:25.000Z,-40.27065,-72.96039,77,
2026-06-20T00:11:37.000Z,-40.268413,-72.959242,81,
2026-06-20T00:11:48.000Z,-40.266097,-72.958048,83,
2026-06-20T00:12:01.000Z,-40.263737,-72.956832,85,
2026-06-20T00:12:13.000Z,-40.261368,-72.955607,85,
2026-06-20T00:12:24.000Z,-40.259158,-72.954497,86,
2026-06-20T00:12:34.000Z,-40.257135,-72.95346,86,
2026-06-20T00:12:44.000Z,-40.25509,-72.952417,86,
2026-06-20T00:12:54.000Z,-40.253057,-72.951365,88,
2026-06-20T00:13:05.000Z,-40.250817,-72.950237,86,
2026-06-20T00:13:15.000Z,-40.248783,-72.94919,87,
